,kic,tic,tess_light_curves
3796,5988387,171507175,0
3797,5988566,171507022,0
3798,5988566,171507022,0
3799,5989391,171513745,0
3800,5989391,171513745,0
3801,5991070,171972607,0
3802,5991070,171972607,0
3803,5991070,171972607,0
3804,5991070,171972607,0
3805,5991591,172376739,0
3806,5991591,172376739,0
3807,6019416,390129009,0
3808,6019416,390129009,0
3809,6019416,390129009,0
3810,6019416,390129009,0
3811,6019416,390129009,0
3812,6020723,258202720,0
3813,6021193,258349590,0
3814,6021193,258349590,0
3815,6021193,258349590,0
3816,6022792,120042925,0
3817,6022792,120042925,0
3818,6022792,120042925,0
3819,6022792,120042925,0
3820,6023835,120254097,0
3821,6025466,399821933,0
3822,6025466,399821933,0
3823,6026737,120686979,0
3824,6026737,120686979,0
3825,6026924,120688631,0
3826,6029214,121112313,0
3827,6029214,121112313,0
3828,6029239,121112251,0
3829,6029239,121112251,0
3830,6032172,121601961,0
3831,6032730,121729614,0
3832,6032730,121729614,0
3833,6032730,121729614,0
3834,6032920,121731450,0
3835,6034587,121945260,0
3836,6035335,122066199,0
3837,6035335,122066199,0
3838,6035335,122066199,0
3839,6037009,122296581,0
3840,6037612,122298620,0
3841,6037612,122298620,0
3842,6037612,122298620,0
3843,6037612,122298620,0
3844,6037612,122298620,0
3845,6037623,122298626,0
3846,6037990,122442956,0
3847,6037990,122442956,0
3848,6037990,122442956,0
3849,6037990,122442956,0
3850,6037990,122442956,0
3851,6037990,122442956,0
3852,6039039,122598089,0
3853,6039039,122598089,0
3854,6039039,122598089,0
3855,6039039,122598089,0
3856,6041803,137341192,0
3857,6041803,137341192,0
3858,6042031,137341245,0
3859,6042031,137341245,0
3860,6042116,137341354,4
3861,6043574,137410409,0
3862,6048024,138219880,0
3863,6048137,138219889,0
3864,6048137,138219889,0
3865,6048137,138219889,0
3866,6048876,138428761,0
3867,6048956,138428679,0
3868,6057080,184250312,0
3869,6057080,184250312,0
3870,6057401,184253507,0
3871,6057401,184253507,0
3872,6057401,184253507,0
3873,6057401,184253507,0
3874,6057401,184253507,0
3875,6057401,184253507,0
3876,6057401,184253507,0
3877,6058816,184427149,0
3878,6058816,184427149,0
3879,6058830,184427070,0
3880,6059860,360022896,0
3881,6060277,360022866,0
3882,6060277,360022866,0
3883,6060450,239228362,0
3884,6060580,239228192,0
3885,6060580,239228192,0
3886,6060847,239228302,0
3887,6061773,168811794,0
3888,6062681,169177818,0
3889,6062766,169177710,0
3890,6062766,169177710,0
3891,6063220,169462917,0
3892,6063291,169463229,0
3893,6063291,169463229,0
3894,6064051,169467449,0
3895,6065651,170245504,0
3896,6065651,170245504,0
3897,6065651,170245504,0
3898,6066416,170255099,0
3899,6066675,170254625,0
3900,6067545,170734456,0
3901,6067817,170734156,0
3902,6067817,170734156,0
3903,6067817,170734156,0
3904,6067817,170734156,0
3905,6067817,170734156,0
3906,6068170,171090109,0
3907,6068502,171090414,0
3908,6068502,171090414,0
3909,6071684,171971909,0
3910,6071684,171971909,0
3911,6071903,171971913,0
3912,6100062,390130053,0
3913,6100062,390130053,0
3914,6105491,120420369,2
3915,6106282,120495880,0
3916,6109688,121016578,4
3917,6109688,121016578,4
3918,6110119,121112385,0
3919,6110119,121112385,0
3920,6110119,121112385,0
3921,6110119,121112385,0
3922,6110119,121112385,0
3923,6110119,121112385,0
3924,6110119,121112385,0
3925,6113656,121729802,0
3926,6113656,121729802,0
3927,6113656,121729802,0
3928,6113656,121729802,0
3929,6113656,121729802,0
3930,6113656,121729802,0
3931,6113656,121729802,0
3932,6113656,121729802,0
3933,6113656,121729802,0
3934,6113656,121729802,0
3935,6113752,121729843,0
3936,6113752,121729843,0
3937,6113793,121731355,0
3938,6113864,121731383,0
3939,6113864,121731383,0
3940,6113871,121731381,0
3941,6113871,121731381,0
3942,6114387,121792702,0
3943,6114387,121792702,0
3944,6114387,121792702,0
3945,6114387,121792702,0
3946,6114387,121792702,0
3947,6114387,121792702,0
3948,6114539,121792953,0
3949,6114539,121792953,0
3950,6115025,121943535,0
3951,6115025,121943535,0
3952,6115025,121943535,0
3953,6115025,121943535,0
3954,6115466,121945112,0
3955,6115466,121945112,0
3956,6115603,121945106,0
3957,6115603,121945106,0
3958,6115603,121945106,0
3959,6115603,121945106,0
3960,6115603,121945106,0
3961,6115603,121945106,0
3962,6115603,121945106,0
3963,6115603,121945106,0
3964,6115603,121945106,0
3965,6116612,122067851,0
3966,6116612,122067851,0
3967,6116612,122067851,0
3968,6116612,122067851,0
3969,6117415,122136964,0
3970,6117415,122136964,0
3971,6117602,122136861,0
3972,6118085,122296692,0
3973,6118085,122296692,0
3974,6118085,122296692,0
3975,6118085,122296692,0
3976,6118085,122296692,0
3977,6118085,122296692,0
3978,6118145,122296678,0
3979,6118145,122296678,0
3980,6118145,122296678,0
3981,6119407,122444653,0
3982,6119407,122444653,0
3983,6119407,122444653,0
3984,6119407,122444653,0
3985,6119407,122444653,0
3986,6119788,122598270,0
3987,6119788,122598270,0
3988,6119788,122598270,0
3989,6122790,137212476,0
3990,6122798,137212629,0
3991,6123324,137341551,2
3992,6123324,137341551,2
3993,6124941,137557473,0
3994,6125481,137626872,0
3995,6126012,137756566,0
3996,6126076,137756570,0
3997,6126076,137756570,0
3998,6126562,137758817,0
3999,6128841,138220241,0
4000,6128841,138220241,0
4001,6129451,138296722,0
4002,6129451,138296722,0
4003,6129451,138296722,0
4004,6129451,138296722,0
4005,6129694,138296775,0
4006,6130409,138431403,0
4007,6131659,138639253,4
4008,6131659,138639253,4
4009,6131659,138639253,4
4010,6131659,138639253,4
4011,6131659,138639253,4
4012,6132088,377911925,0
4013,6137885,184250764,0
4014,6138109,184250807,0
4015,6138109,184250807,0
4016,6138109,184250807,0
4017,6138109,184250807,0
4018,6140122,184426671,0
4019,6140122,184426671,0
4020,6140122,184426671,0
4021,6140122,184426671,0
4022,6140122,184426671,0
4023,6140122,184426671,0
4024,6140122,184426671,0
4025,6141163,360022589,0
4026,6141503,360022565,0
4027,6141503,360022565,0
4028,6141725,239228587,0
4029,6141791,239228597,0
4030,6142919,168811530,0
4031,6142919,168811530,0
4032,6142919,168811530,0
4033,6142919,168811530,0
4034,6142919,168811530,0
4035,6142919,168811530,0
4036,6145098,169463476,0
4037,6145098,169463476,0
4038,6145098,169463476,0
4039,6145614,169467108,0
4040,6145614,169467108,0
4041,6145939,169819162,4
4042,6146418,169822836,0
4043,6146418,169822836,0
4044,6146838,169822548,0
4045,6147122,170246384,2
4046,6147122,170246384,2
4047,6147122,170246384,2
4048,6147122,170246384,2
4049,6147573,170253873,0
4050,6147573,170253873,0
4051,6147573,170253873,0
4052,6148498,170651362,0
4053,6148704,170651209,0
4054,6148704,170651209,0
4055,6148704,170651209,0
4056,6150518,171094713,0
4057,6152521,171512818,0
4058,6153233,171884537,0
4059,6153407,171971636,2
4060,6181319,390130017,0
4061,6182093,390206991,0
4062,6182093,390206991,0
4063,6182093,390206991,0
4064,6182508,377730679,0
4065,6183511,237189544,0
4066,6184298,350987252,0
4067,6184894,120105470,0
4068,6184894,120105470,0
4069,6184894,120105470,0
4070,6184894,120105470,0
4071,6184894,120105470,0
4072,6184894,120105470,0
4073,6185416,120252887,0
4074,6185416,120252887,0
4075,6185416,120252887,0
4076,6185416,120252887,0
4077,6185416,120252887,0
4078,6185416,120252887,0
4079,6185416,120252887,0
4080,6185416,120252887,0
4081,6185416,120252887,0
4082,6185416,120252887,0
4083,6185717,120253842,0
4084,6185717,120253842,0
4085,6186082,120318304,0
4086,6186082,120318304,0
4087,6186082,120318304,0
4088,6186964,120421638,0
4089,6187639,120495782,0
4090,6187639,120495782,0
4091,6187639,120495782,0
4092,6187639,120495782,0
4093,6187639,120495782,0
4094,6187639,120495782,0
4095,6187665,120495795,0
4096,6187665,120495795,0
4097,6188207,120577816,0
4098,6188207,120577816,0
4099,6188286,120577802,0
4100,6191036,121016512,0
4101,6195556,121731259,0
4102,6195556,121731259,0
4103,6196457,121943724,0
4104,6196457,121943724,0
4105,6196457,121943724,0
4106,6197215,121944984,0
4107,6197810,122067787,0
4108,6197810,122067787,0
4109,6198118,122067661,0
4110,6198182,394172692,0
4111,6198256,394172801,0
4112,6199731,122298205,0
4113,6205507,137408371,0
4114,6206125,137409811,0
4115,6206559,137557800,0
4116,6206627,137557708,0
4117,6206627,137557708,0
4118,6206627,137557708,0
4119,6206627,137557708,0
4120,6206694,137559342,0
4121,6206694,137559342,0
4122,6206694,137559342,0
4123,6206694,137559342,0
4124,6206751,137626636,0
4125,6206751,137626636,0
4126,6209071,137902847,0
4127,6209293,138097474,0
4128,6209637,138099174,0
4129,6209798,138099104,0
4130,6209798,138099104,0
4131,6211547,138429134,0
4132,6211547,138429134,0
4133,6211547,138429134,0
4134,6214033,377913904,0
4135,6214033,377913904,0
4136,6214033,377913904,0
4137,6219684,184253096,0
4138,6219684,184253096,0
4139,6219684,184253096,0
4140,6219684,184253096,0
4141,6219880,184253045,0
4142,6222079,184562438,0
4143,6222079,184562438,0
4144,6222079,184562438,0
4145,6222079,184562438,0
4146,6222079,184562438,0
4147,6222079,184562438,0
4148,6222381,360022346,0
4149,6222381,360022346,0
4150,6222668,360022416,0
4151,6224062,168810994,0
4152,6224062,168810994,0
4153,6224062,168810994,0
4154,6224062,168810994,0
4155,6224062,168810994,0
4156,6224785,169085029,0
4157,6225816,169464014,0
4158,6225816,169464014,0
4159,6225816,169464014,0
4160,6225816,169464014,0
4161,6228201,170247274,0
4162,6228201,170247274,0
4163,6228306,170246819,0
4164,6228371,170246825,0
4165,6228371,170246825,0
4166,6228371,170246825,0
4167,6228371,170246825,0
4168,6228371,170246825,0
4169,6228371,170246825,0
4170,6228371,170246825,0
4171,6228703,170246850,0
4172,6228703,170246850,0
4173,6229130,170253503,0
4174,6229130,170253503,0
4175,6230245,170733279,0
4176,6230245,170733279,0
4177,6230245,170733279,0
4178,6230649,170733568,0
4179,6230921,170733613,0
4180,6230921,170733613,0
4181,6230921,170733613,0
4182,6231451,171091178,0
4183,6231451,171091178,0
4184,6231451,171091178,0
4185,6233890,171967747,0
4186,6233890,171967747,0
4187,6233899,171967528,0
4188,6233899,171967528,0
4189,6233899,171967528,0
4190,6233899,171967528,0
4191,6233899,171967528,0
4192,6233899,171967528,0
4193,6233899,171967528,0
4194,6233899,171967528,0
4195,6235404,172378095,0
4196,6235404,172378095,0
4197,6263470,258202360,0
4198,6263470,258202360,0
4199,6265665,120105569,0
4200,6266219,120106319,0
4201,6266219,120106319,0
4202,6266750,120253713,0
4203,6267535,120420633,0
4204,6267712,120420642,0
4205,6268531,120495670,0
4206,6268722,120576881,0
4207,6268722,120576881,0
4208,6268872,120576850,0
4209,6268890,120576809,0
4210,6268890,120576809,0
4211,6268890,120576809,0
4212,6269070,120577770,0
4213,6277594,122066752,0
4214,6277594,122066752,0
4215,6278403,122067638,0
4216,6278403,122067638,0
4217,6278762,394172596,2
4218,6278762,394172596,2
4219,6278762,394172596,2
4220,6278762,394172596,2
4221,6278762,394172596,2
4222,6279388,122136460,0
4223,6279388,122136460,0
4224,6279388,122136460,0
4225,6280902,122443349,0
4226,6280902,122443349,0
4227,6280902,122443349,0
4228,6280952,122443375,0
4229,6283912,137210990,0
4230,6283912,137210990,0
4231,6284363,137212126,0
4232,6284363,137212126,0
4233,6285985,137409713,0
4234,6287517,137757141,0
4235,6287517,137757141,0
4236,6289468,138097610,0
4237,6289468,138097610,0
4238,6289468,138097610,0
4239,6289468,138097610,0
4240,6290411,138220532,0
4241,6290411,138220532,0
4242,6290740,138221966,2
4243,6290974,138221940,0
4244,6291837,138431008,2
4245,6292452,138637238,0
4246,6292452,138637238,0
4247,6292452,138637238,0
4248,6292925,138638780,2
4249,6292925,138638780,2
4250,6293266,377912448,0
4251,6293266,377912448,0
4252,6293266,377912448,0
4253,6293855,377913750,0
4254,6294889,138723260,0
4255,6294889,138723260,0
4256,6294889,138723260,0
4257,6301132,184426161,0
4258,6301132,184426161,0
4259,6301745,184562667,0
4260,6301745,184562667,0
4261,6301745,184562667,0
4262,6301745,184562667,0
4263,6301745,184562667,0
4264,6301745,184562667,0
4265,6301745,184562667,0
4266,6301749,184562669,0
4267,6301749,184562669,0
4268,6302589,360022051,0
4269,6302589,360022051,0
4270,6302589,360022051,0
4271,6302589,360022051,0
4272,6302655,360022005,0
4273,6302655,360022005,0
4274,6302655,360022005,0
4275,6302655,360022005,0
4276,6307077,169819994,0
4277,6307077,169819994,0
4278,6307077,169819994,0
4279,6307077,169819994,0
4280,6307083,169819920,0
4281,6307083,169819920,0
4282,6307083,169819920,0
4283,6308036,169821929,0
4284,6308708,170248032,0
4285,6308708,170248032,0
4286,6308708,170248032,0
4287,6309129,170252073,0
4288,6309129,170252073,0
4289,6309129,170252073,0
4290,6310397,170733094,0
4291,6310397,170733094,0
4292,6310397,170733094,0
4293,6310397,170733094,0
4294,6310397,170733094,0
4295,6310397,170733094,0
4296,6310627,170733039,0
4297,6311564,171094126,0
4298,6311637,171094123,0
4299,6312643,171509117,0
4300,6312643,171509117,0
4301,6314137,171968149,0
4302,6341932,390206800,0
4303,6341932,390206800,0
4304,6342398,377730938,0
4305,6342398,377730938,0
4306,6342398,377730938,0
4307,6342398,377730938,0
4308,6342398,377730938,0
4309,6342398,377730938,0
4310,6342398,377730938,0
4311,6346698,120421270,0
4312,6346698,120421270,0
4313,6346698,120421270,0
4314,6346698,120421270,0
4315,6346698,120421270,0
4316,6346698,120421270,0
4317,6347470,120495450,0
4318,6351285,121114506,0
4319,6356627,121944673,0
4320,6356627,121944673,0
4321,6356692,122066892,0
4322,6356928,122066914,0
4323,6357702,394172386,0
4324,6357702,394172386,0
4325,6357795,394172295,0
4326,6357902,394172344,0
4327,6357902,394172344,0
4328,6358676,122297258,0
4329,6359725,122443624,0
4330,6359798,122443599,0
4331,6359798,122443599,0
4332,6359798,122443599,0
4333,6362386,137088037,0
4334,6362386,137088037,0
4335,6362386,137088037,0
4336,6362874,137211068,0
4337,6362947,137211158,0
4338,6364582,137408775,0
4339,6365076,137409466,0
4340,6365076,137409466,0
4341,6365076,137409466,0
4342,6365080,137409460,0
4343,6365080,137409460,0
4344,6365080,137409460,0
4345,6365080,137409460,0
4346,6365156,137409501,0
4347,6366501,137757234,0
4348,6366501,137757234,0
4349,6366501,137757234,0
4350,6366501,137757234,0
4351,6366512,137757214,0
4352,6366512,137757214,0
4353,6366512,137757214,0
4354,6366617,137757378,0
4355,6367159,137901631,0
4356,6367260,137901722,0
4357,6367260,137901722,0
4358,6367260,137901722,0
4359,6367260,137901722,0
4360,6367260,137901722,0
4361,6367260,137901722,0
4362,6367260,137901722,0
4363,6367260,137901722,0
4364,6367628,137902569,0
4365,6369222,138220768,0
4366,6369222,138220768,0
4367,6369539,138220803,0
4368,6369539,138220803,0
4369,6369539,138220803,0
4370,6370174,138429819,0
4371,6370174,138429819,0
4372,6370174,138429819,0
4373,6370174,138429819,0
4374,6370174,138429819,0
4375,6370174,138429819,0
4376,6370531,138429825,0
4377,6370558,138429650,2
4378,6372320,377912501,0
4379,6372633,377912647,0
4380,6374063,138723064,0
4381,6374063,138723064,0
4382,6380217,184426098,0
4383,6380544,184562897,0
4384,6380544,184562897,0
4385,6380544,184562897,0
4386,6381128,360021751,0
4387,6381128,360021751,0
4388,6381128,360021751,0
4389,6381309,360021758,0
4390,6381309,360021758,0
4391,6381309,360021758,0
4392,6381309,360021758,0
4393,6381309,360021758,0
4394,6381309,360021758,0
4395,6381309,360021758,0
4396,6381309,360021758,0
4397,6381309,360021758,0
4398,6381309,360021758,0
4399,6381517,360021859,0
4400,6381517,360021859,0
4401,6381778,239229304,0
4402,6382217,239229234,0
4403,6382217,239229234,0
4404,6383595,169175102,0
4405,6385010,169466063,0
4406,6386598,169821760,0
4407,6386784,170248996,0
4408,6386823,170248281,0
4409,6386823,170248281,0
4410,6386823,170248281,0
4411,6387257,170248330,0
4412,6387311,170248297,0
4413,6387311,170248297,0
4414,6387311,170248297,0
4415,6387814,170251776,0
4416,6387819,170251341,0
4417,6387895,170251680,0
4418,6387895,170251680,0
4419,6387895,170251680,0
4420,6388333,170652634,0
4421,6388333,170652634,0
4422,6388333,170652634,0
4423,6389733,171091790,0
4424,6390013,171092021,0
4425,6390236,171092006,0
4426,6390243,171093741,0
4427,6421008,377731029,0
4428,6421137,377731008,0
4429,6421137,377731008,0
4430,6421137,377731008,0
4431,6421480,258202143,0
4432,6421480,258202143,0
4433,6421483,258202132,0
4434,6421483,258202132,0
4435,6421759,258350240,0
4436,6421759,258350240,0
4437,6421759,258350240,0
4438,6421759,258350240,0
4439,6421759,258350240,0
4440,6421759,258350240,0
4441,6421759,258350240,0
4442,6421759,258350240,0
4443,6421759,258350240,0
4444,6423922,120106078,0
4445,6425135,164827812,0
4446,6425135,164827812,0
4447,6425135,164827812,0
4448,6425135,164827812,0
4449,6425135,164827812,0
4450,6425135,164827812,0
4451,6425957,399822422,0
4452,6425957,399822422,0
4453,6426158,120495323,0
4454,6426158,120495323,0
4455,6426158,120495323,0
4456,6426158,120495323,0
4457,6426158,120495323,0
4458,6426507,120577170,0
4459,6426507,120577170,0
4460,6426507,120577170,0
4461,6428850,120899883,0
4462,6428850,120899883,0
4463,6428850,120899883,0
4464,6428932,121015760,0
4465,6428932,121015760,0
4466,6429185,121015741,0
4467,6429742,121113748,0
4468,6429742,121113748,0
4469,6429742,121113748,0
4470,6429742,121113748,0
4471,6430330,121219146,0
4472,6432054,121463057,0
4473,6435936,122066949,0
4474,6437385,122297373,0
4475,6437385,122297373,0
4476,6437385,122297373,0
4477,6437385,122297373,0
4478,6437385,122297373,0
4479,6437385,122297373,0
4480,6437719,122297438,0
4481,6437993,122297712,0
4482,6441258,137087880,0
4483,6441258,137087880,0
4484,6441258,137087880,0
4485,6441258,137087880,0
4486,6441258,137087880,0
4487,6441258,137087880,0
4488,6441398,137087830,0
4489,6441436,159653895,0
4490,6441436,159653895,0
4491,6441729,137211395,0
4492,6441729,137211395,0
4493,6441836,137211273,0
4494,6441836,137211273,0
4495,6442060,137211699,0
4496,6442060,137211699,0
4497,6442060,137211699,0
4498,6442246,137211740,0
4499,6442340,137342279,0
4500,6442340,137342279,0
4501,6442340,137342279,0
4502,6443122,351073181,0
4503,6443122,351073181,0
4504,6443122,351073181,0
4505,6443122,351073181,0
4506,6443122,351073181,0
4507,6443392,137408962,4
4508,6443392,137408962,4
4509,6444896,137558813,0
4510,6444896,137558813,0
4511,6445116,137757519,0
4512,6445116,137757519,0
4513,6445116,137757519,0
4514,6445116,137757519,0
4515,6445116,137757519,0
4516,6445116,137757519,0
4517,6445969,63370633,0
4518,6445969,63370633,0
4519,6446951,275496829,0
4520,6446951,275496829,0
4521,6447258,138098122,0
4522,6448362,138221430,0
4523,6448362,138221430,0
4524,6448666,138221465,0
4525,6448666,138221465,0
4526,6449358,138430438,4
4527,6449358,138430438,4
4528,6449358,138430438,4
4529,6450934,377912885,0
4530,6450934,377912885,0
4531,6450934,377912885,0
4532,6450934,377912885,0
4533,6450934,377912885,0
4534,6450934,377912885,0
4535,6450934,377912885,0
4536,6450934,377912885,0
4537,6450934,377912885,0
4538,6451160,377912915,0
4539,6451368,377913228,0
4540,6451605,377913301,0
4541,6451876,271051767,0
4542,6460857,168810173,0
4543,6461219,168810033,0
4544,6461601,169175240,0
4545,6462185,272947770,0
4546,6462185,272947770,0
4547,6462185,272947770,0
4548,6462863,273231214,0
4549,6462863,273231214,0
4550,6462863,273231214,0
4551,6462863,273231214,0
4552,6463047,169464993,0
4553,6463436,169465619,0
4554,6463436,169465619,0
4555,6464938,169821432,0
4556,6464938,169821432,0
4557,6464938,169821432,0
4558,6465159,169821263,0
4559,6466443,170251014,0
4560,6466443,170251014,0
4561,6466443,170251014,0
4562,6466443,170251014,0
4563,6466443,170251014,0
4564,6466443,170251014,0
4565,6466443,170251014,0
4566,6466583,170250607,0
4567,6466583,170250607,0
4568,6467339,170652867,0
4569,6467826,170653708,0
4570,6467826,170653708,0
4571,6468138,274118253,0
4572,6468337,171092243,0
4573,6468337,171092243,0
4574,6468848,171092409,0
4575,6468938,171093001,0
4576,6468938,171093001,0
4577,6468938,171093001,0
4578,6468987,171093345,0
4579,6468987,171093345,0
4580,6468987,171093345,0
4581,6468987,171093345,0
4582,6469599,171509908,0
4583,6469599,171509908,0
4584,6469599,171509908,0
4585,6469654,171509954,0
4586,6470892,171510822,0
4587,6470973,171510785,0
4588,6470973,171510785,0
4589,6470973,171510785,0
4590,6470973,171510785,0
4591,6470973,171510785,0
4592,6470973,171510785,0
4593,6470973,171510785,0
4594,6470973,171510785,0
4595,6471021,171510762,0
4596,6471230,171968989,0
4597,6471244,171969032,0
4598,6471244,171969032,0
4599,6471244,171969032,0
4600,6471490,171968759,0
4601,6497146,336266673,0
4602,6500578,164462107,0
4603,6508169,121015927,0
4604,6508291,158387472,0
4605,6508401,158387490,0
4606,6508478,158387515,0
4607,6509328,121270758,0
4608,6509328,121270758,0
4609,6511019,158632599,0
4610,6511019,158632599,0
4611,6511354,158722941,0
4612,6511354,158722941,0
4613,6511799,158723070,0
4614,6515246,122067208,0
4615,6515246,122067208,0
4616,6515246,122067208,0
4617,6515722,159102838,0
4618,6515722,159102838,0
4619,6515722,159102838,0
4620,6515722,159102838,0
4621,6515722,159102838,0
4622,6515722,159102838,0
4623,6515722,159102838,0
4624,6515722,159102838,0
4625,6515722,159102838,0
4626,6516825,159217080,0
4627,6519869,159574309,0
4628,6521020,137211512,0
4629,6521045,159654016,0
4630,6521045,159654016,0
4631,6521045,159654016,0
4632,6521110,137211468,0
4633,6521526,159768779,0
4634,6521526,159768779,0
4635,6521526,159768779,0
4636,6521526,159768779,0
4637,6521526,159768779,0
4638,6521526,159768779,0
4639,6521526,159768779,0
4640,6521526,159768779,0
4641,6522735,63121800,0
4642,6522735,63121800,0
4643,6522735,63121800,0
4644,6522735,63121800,0
4645,6522735,63121800,0
4646,6522735,63121800,0
4647,6522735,63121800,0
4648,6522750,63121862,0
4649,6522750,63121862,0
4650,6522750,63121862,0
4651,6522750,63121862,0
4652,6522823,63121853,0
4653,6523216,137409142,0
4654,6523216,137409142,0
4655,6523216,137409142,0
4656,6523351,137409126,0
4657,6523351,137409126,0
4658,6523440,63122043,0
4659,6523440,63122043,0
4660,6525196,137757776,0
4661,6525280,137757759,0
4662,6526875,138098182,0
4663,6527078,275567969,0
4664,6527078,275567969,0
4665,6527363,138098400,0
4666,6527363,138098400,0
4667,6527363,138098400,0
4668,6528503,270779613,0
4669,6528503,270779613,0
4670,6530792,377912991,0
4671,6530792,377912991,0
4672,6530792,377912991,0
4673,6530792,377912991,0
4674,6535050,271754824,0
4675,6535050,271754824,0
4676,6535050,271754824,0
4677,6535050,271754824,0
4678,6535050,271754824,0
4679,6535143,271754644,0
4680,6535143,271754644,0
4681,6535143,271754644,0
4682,6535143,271754644,0
4683,6535143,271754644,0
4684,6535143,271754644,0
4685,6535143,271754644,0
4686,6535143,271754644,0
4687,6535143,271754644,0
4688,6535143,271754644,0
4689,6543645,273231356,0
4690,6544160,169820795,0
4691,6544160,169820795,0
4692,6544977,169821051,0
4693,6544977,169821051,0
4694,6544977,169821051,0
4695,6544977,169821051,0
4696,6545986,273777370,0
4697,6546327,273777390,0
4698,6546582,273777866,0
4699,6548709,171092558,0
4700,6548898,268167180,0
4701,6548898,268167180,0
4702,6548898,268167180,0
4703,6548898,268167180,0
4704,6548898,268167180,0
4705,6549623,171092924,0
4706,6549623,171092924,0
4707,6549623,171092924,0
4708,6549623,171092924,0
4709,6549623,171092924,0
4710,6549623,171092924,0
4711,6549623,171092924,0
4712,6549623,171092924,0
4713,6550607,268492663,0
4714,6579643,123315747,0
4715,6579643,123315747,0
4716,6584042,164531162,0
4717,6584042,164531162,0
4718,6586052,164729774,0
4719,6586052,164729774,0
4720,6586052,164729774,0
4721,6586052,164729774,0
4722,6587458,164886526,0
4723,6587458,164886526,0
4724,6587551,164886810,0
4725,6587796,164886812,0
4726,6590403,158217355,0
4727,6590403,158217355,0
4728,6590403,158217355,0
4729,6593140,158553749,0
4730,6593363,158554145,0
4731,6593363,158554145,0
4732,6594945,158722718,0
4733,6600771,159309206,0
4734,6600771,159309206,0
4735,6603043,159573888,0
4736,6603043,159573888,0
4737,6604303,159715934,0
4738,6606282,63006062,0
4739,6606481,63121678,0
4740,6606481,63121678,0
4741,6606481,63121678,0
4742,6606481,63121678,0
4743,6606481,63121678,0
4744,6606481,63121678,0
4745,6607357,63122176,0
4746,6607357,63122176,0
4747,6609270,63370825,0
4748,6609270,63370825,0
4749,6610219,240185822,0
4750,6610433,275496654,0
4751,6610837,275496670,0
4752,6610837,275496670,0
4753,6611875,270608640,0
4754,6611875,270608640,0
4755,6612353,270609329,0
4756,6612411,270609214,0
4757,6612411,270609214,0
4758,6612411,270609214,0
4759,6612411,270609214,0
4760,6612589,270609341,0
4761,6613006,270707216,0
4762,6613006,270707216,0
4763,6613747,270780079,0
4764,6614168,270864377,0
4765,6614168,270864377,0
4766,6614492,270947905,0
4767,6614629,270948010,0
4768,6614892,270948016,0
4769,6614892,270948016,0
4770,6614892,270948016,0
4771,6614892,270948016,0
4772,6616211,271052004,0
4773,6616211,271052004,0
4774,6616211,271052004,0
4775,6616211,271052004,0
4776,6616211,271052004,0
4777,6616211,271052004,0
4778,6616211,271052004,0
4779,6616218,271052158,2
4780,6616218,271052158,2
4781,6616270,271265039,0
4782,6619377,271753841,0
4783,6628008,273230867,0
4784,6629106,273505563,0
4785,6629106,273505563,0
4786,6633452,274118915,0
4787,6633452,274118915,0
4788,6633452,274118915,0
4789,6635026,268167861,0
4790,6635026,268167861,0
4791,6635026,268167861,0
4792,6635026,268167861,0
4793,6635026,268167861,0
4794,6635026,268167861,0
4795,6635026,268167861,0
4796,6635026,268167861,0
4797,6635571,268492382,0
4798,6636041,268492413,0
4799,6666233,123452095,0
4800,6666233,123452095,0
4801,6668646,164530816,0
4802,6668646,164530816,0
4803,6668646,164530816,0
4804,6668646,164530816,0
4805,6668646,164530816,0
4806,6668646,164530816,0
4807,6668646,164530816,0
4808,6668646,164530816,0
4809,6668729,164530781,2
4810,6668729,164530781,2
4811,6670075,164647285,0
4812,6670742,164674459,0
4813,6672652,164886339,0
4814,6672945,164886932,0
4815,6674908,158168670,0
4816,6674908,158168670,0
4817,6674908,158168670,0
4818,6674908,158168670,0
4819,6674908,158168670,0
4820,6674908,158168670,0
4821,6674908,158168670,0
4822,6674908,158168670,0
4823,6675944,158278500,0
4824,6675944,158278500,0
4825,6675944,158278500,0
4826,6676174,158279148,0
4827,6676174,158279148,0
4828,6676174,158279148,0
4829,6676174,158279148,0
4830,6676174,158279148,0
4831,6676174,158279148,0
4832,6676174,158279148,0
4833,6676174,158279148,0
4834,6676174,158279148,0
4835,6676174,158279148,0
4836,6677267,158387820,0
4837,6677267,158387820,0
4838,6678383,158553540,0
4839,6678383,158553540,0
4840,6678383,158553540,0
4841,6678614,158554236,0
4842,6679295,158632174,0
4843,6680743,158723308,0
4844,6685609,159217436,0
4845,6685609,159217436,0
4846,6685609,159217436,0
4847,6691244,63006369,0
4848,6694186,63370066,4
4849,6694649,63371156,0
4850,6694649,63371156,0
4851,6694649,63371156,0
4852,6696381,275568225,0
4853,6696381,275568225,0
4854,6696381,275568225,0
4855,6696381,275568225,0
4856,6696381,275568225,0
4857,6696713,275568332,0
4858,6697128,270608364,0
4859,6697128,270608364,0
4860,6697128,270608364,0
4861,6697128,270608364,0
4862,6697128,270608364,0
4863,6697128,270608364,0
4864,6697128,270608364,0
4865,6698670,270707022,0
4866,6698670,270707022,0
4867,6700870,271051074,0
4868,6701115,271051288,0
4869,6701115,271051288,0
4870,6701115,271051288,0
